
> serp-filetypes@0.0.1 report:db-content /Users/devin/repos/projects/github@serptemplates/filetypes
> node scripts/report-db-content.mjs -- --format csv

slug,fields_total,fields_filled,fields_empty,summary_words,technical_words,how_to_open_words,how_to_convert_words,total_words
ebacmd,12,7,5,13,179,79,0,271
ebaimport,12,7,5,13,101,59,0,173
ebaplugin,12,7,5,13,188,57,0,258
ebd,12,6,6,13,63,0,0,76
ebk,12,6,6,13,65,0,0,78
ebm,12,6,6,13,13,0,0,26
ebn,12,6,6,13,43,0,0,56
ebp,12,7,5,13,127,60,0,200
ebrf,12,7,5,13,132,65,0,210
ebs,12,6,6,13,49,0,0,62
ebs2,12,6,6,13,42,0,0,55
ebuild,12,5,7,13,0,0,0,13
ec0,12,6,6,13,29,0,0,42
ec3,12,9,3,13,83,183,0,279
ec4,12,5,7,13,0,0,0,13
ecar,12,7,5,13,104,78,0,195
ecc,12,6,6,13,46,0,0,59
ecd,12,6,6,13,52,0,0,65
ece,12,9,3,13,16,0,0,29
ecelp4800,12,3,9,6,0,0,0,6
ecelp7470,12,3,9,6,0,0,0,6
ecelp9600,12,3,9,6,0,0,0,6
ecf,12,6,6,13,120,0,0,133
ecfg,12,6,6,13,69,0,0,82
ecl,12,6,6,13,25,0,0,38
ecm,12,6,6,13,94,0,0,107
ecma,12,3,9,6,0,0,0,6
eco,12,9,3,13,31,12,0,56
ecp,12,6,6,13,68,0,0,81
ecs,12,9,3,13,79,48,0,140
ecs5,12,8,4,13,78,34,44,169
ecsbx,12,6,6,13,65,0,0,78
ecsv,12,7,5,13,77,47,0,137
ect,12,6,6,13,125,0,0,138
ecw,12,9,3,13,123,48,0,184
ecx,12,6,6,13,32,0,0,45
eda,12,8,4,13,90,14,49,166
edat,12,6,6,13,31,0,0,44
edat2,12,6,6,13,33,0,0,46
edb,12,6,6,13,25,0,0,38
edc,12,6,6,13,29,0,0,42
eddx,12,6,6,13,158,0,0,171
ede,12,8,4,13,77,13,36,139
edf,12,6,6,13,189,0,0,202
edfw,12,7,5,13,87,23,0,123
edfx,12,6,6,13,16,0,0,29
edg,12,6,6,13,19,0,0,32
edge,12,8,4,13,122,0,0,135
edi,12,6,6,13,75,0,0,88
edj,12,6,6,13,60,0,0,73
edk,12,6,6,13,25,0,0,38
edl,12,6,6,13,25,0,0,38
edm,12,6,6,13,11,0,0,24
edml,12,5,7,13,0,0,0,13
edmx,12,6,6,13,59,0,0,72
edn,12,5,7,13,0,0,0,13
edoc,12,6,6,13,170,0,0,183
edq,12,5,7,13,0,0,0,13
edrw,12,8,4,13,114,63,38,228
edrwx,12,5,7,13,0,0,0,13
eds,12,8,4,13,39,14,36,102
edv,12,8,4,13,91,13,36,153
edx,12,6,6,13,119,0,0,132
edxz,12,6,6,13,105,0,0,118
edz,12,6,6,13,60,0,0,73
eegf,12,7,5,13,105,67,0,185
eek,12,5,7,13,0,0,0,13
eep,12,6,6,13,52,0,0,65
eepf,12,6,6,13,8,0,0,21
eet,12,7,5,13,149,91,0,253
eewt,12,7,5,13,133,43,0,189
ef,12,6,6,13,47,0,0,60
ef2,12,5,7,13,0,0,0,13
efa,12,8,4,13,35,32,45,125
efdc,12,7,5,13,117,95,0,225
efe,12,5,7,13,0,0,0,13
efi,12,7,5,13,178,26,0,217
efif,12,3,9,6,0,0,0,6
efires,12,6,6,13,35,0,0,48
efji,12,7,5,13,121,43,0,177
efk,12,6,6,13,38,0,0,51
efkefc,12,7,5,13,79,18,0,110
efkmodel,12,7,5,13,64,47,0,124
efkpkg,12,7,5,13,81,21,0,115
efkproj,12,7,5,13,98,18,0,129
efl,12,6,6,13,31,0,0,44
efp,12,6,6,13,39,0,0,52
efq,12,7,5,13,80,13,0,106
efr,12,6,6,13,24,0,0,37
efs,12,9,3,13,43,171,0,227
eft,12,6,6,13,102,0,0,115
eftx,12,6,6,13,76,0,0,89
efu,12,6,6,13,24,0,0,37
efv,12,7,5,13,72,10,0,95
efw,12,6,6,13,84,0,0,97
efx,12,6,6,13,33,0,0,46
egc,12,6,6,13,130,0,0,143
egg,12,7,5,13,121,76,0,210
eglib,12,6,6,13,102,0,0,115
egm,12,7,5,13,98,27,0,138
egp,12,6,6,13,19,0,0,32
egt,12,6,6,13,76,0,0,89
eham,12,5,7,13,0,0,0,13
ehi,12,7,5,13,61,40,0,114
ehil,12,7,5,13,84,41,0,138
ei6,12,3,9,6,0,0,0,6
eio,12,6,6,13,113,0,0,126
eip,12,7,5,13,47,78,0,138
eit,12,6,6,13,131,0,0,144
eiur,12,7,5,13,104,67,0,184
eix,12,7,5,13,83,39,0,135
ejs,12,6,6,13,252,0,0,265
ek6,12,6,6,13,41,0,0,54
ekb,12,6,6,13,19,0,0,32
ekv,12,7,5,13,46,51,0,110
ekx,12,6,6,13,36,0,0,49
el,12,6,6,13,20,0,0,33
el4,12,6,6,13,39,0,0,52
el8,12,7,5,13,170,65,0,248
elbie,12,7,5,13,118,43,0,174
elc,12,6,6,13,70,0,0,83
eld,12,8,4,13,114,95,79,301
elesat,12,8,4,13,121,32,38,204
elf,12,7,5,13,44,103,0,160
elm,12,6,6,13,15,0,0,28
elp,12,6,6,13,86,0,0,99
els,12,6,6,13,104,0,0,117
em,12,6,6,13,57,0,0,70
email,12,6,6,13,84,0,0,97
emb,12,6,6,13,67,0,0,80
embed,12,7,5,13,87,49,0,149
embl,12,6,6,13,57,0,0,70
embr,12,6,6,13,65,0,0,78
emc,12,6,6,13,87,0,0,100
emcam,12,8,4,13,99,18,32,162
emd,12,8,4,13,18,22,67,120
emerald,12,6,6,13,31,0,0,44
emf,12,9,3,13,200,71,0,284
eml,12,8,4,13,139,117,41,310
emlx,12,6,6,13,101,0,0,114
emlxpart,12,5,7,13,0,0,0,13
emm,12,6,6,13,85,0,0,98
emma,12,3,9,6,0,0,0,6
emmt,12,6,6,13,89,0,0,102
emod,12,7,5,13,66,31,0,110
emotionml,12,3,9,6,0,0,0,6
emp,12,6,6,13,62,0,0,75
emrg,12,6,6,13,60,0,0,73
emrg2,12,6,6,13,51,0,0,64
emsixbundle,12,7,5,13,133,62,0,208
emulecollection,12,5,7,13,0,0,0,13
emx,12,6,6,13,44,0,0,57
emy,12,6,6,13,45,0,0,58
emz,12,10,2,13,94,127,81,315
enc,12,9,3,13,72,112,0,197
encr,12,7,5,13,44,8,0,65
encrypted,12,7,5,13,181,42,0,236
enex,12,6,6,13,66,0,0,79
enf,12,6,6,13,47,0,0,60
eng,12,6,6,13,11,0,0,24
enl,12,6,6,13,73,0,0,86
enlx,12,6,6,13,56,0,0,69
enml,12,6,6,13,42,0,0,55
enp,12,6,6,13,30,0,0,43
enpassbackup,12,7,5,13,109,40,0,162
enq,12,6,6,13,59,0,0,72
ens,12,6,6,13,50,0,0,63
ent,12,7,5,13,87,63,0,163
entitlements,12,6,6,13,51,0,0,64
env,12,6,6,13,70,0,0,83
enw,12,6,6,13,50,0,0,63
enx,12,6,6,13,159,0,0,172
enz,12,6,6,13,50,0,0,63
eoc,12,7,5,13,82,59,0,154
eol,12,4,8,6,0,0,0,6
eop,12,7,5,13,136,43,0,192
eot,12,9,3,13,651,21,0,685
ep,12,6,6,13,53,0,0,66
epc,12,5,7,13,0,0,0,13
epf,12,6,6,13,90,0,0,103
epgz,12,7,5,13,146,33,0,192
epi,12,6,6,13,32,0,0,45
epibrw,12,8,4,13,24,0,0,37
epim,12,8,4,13,23,0,0,36
epk,12,7,5,13,150,69,0,232
epk2,12,5,7,13,0,0,0,13
epp,12,7,5,13,54,15,0,82
epr,12,6,6,13,17,0,0,30
eprt,12,8,4,13,79,50,39,181
eps,12,10,2,13,102,239,80,434
epsf,12,6,6,13,9,0,0,22
epub,12,8,4,13,93,116,56,278
epv,12,8,4,13,86,38,71,208
epw,12,6,6,13,18,0,0,31
eqf,12,5,7,13,0,0,0,13
eql,12,7,5,13,82,20,0,115
eqn,12,6,6,13,26,0,0,39
eqp,12,7,5,13,59,85,0,157
er,12,8,4,13,79,22,40,154
er1,12,6,6,13,12,0,0,25
erb,12,6,6,13,16,0,0,29
erd,12,6,6,13,58,0,0,71
erf,12,6,6,13,75,0,0,88
erg,12,6,6,13,42,0,0,55
erl,12,6,6,13,23,0,0,36
erp,12,6,6,13,24,0,0,37
err,12,6,6,13,55,0,0,68
ers,12,5,7,13,0,0,0,13
ersx,12,6,6,13,67,0,0,80
erx,12,6,6,13,56,0,0,69
es,12,6,6,13,37,0,0,50
es2,12,6,6,13,80,0,0,93
es3,12,7,5,13,62,40,0,115
esa,12,4,8,6,0,0,0,6
esb,12,6,6,13,74,0,0,87
esc,12,6,6,13,109,0,0,122
escape,12,6,6,13,47,0,0,60
escn,12,6,6,13,32,0,0,45
escopy,12,6,6,13,55,0,0,68
esd,12,7,5,13,45,43,0,101
ese,12,5,7,13,0,0,0,13
esf,12,6,6,13,74,0,0,87
esf2,12,7,5,13,100,43,0,156
esf3d,12,7,5,13,104,48,0,165
esg,12,5,7,13,0,0,0,13
esh,12,5,7,13,0,0,0,13
esi,12,7,5,13,142,91,0,246
esl,12,7,5,13,198,39,0,250
eslock,12,6,6,13,102,0,0,115
eslog,12,6,6,13,0,18,0,31
esm,12,7,5,13,127,40,0,180
esp,12,7,5,13,149,52,0,214
esproj,12,8,4,13,15,0,0,28
esps,12,7,5,13,107,24,0,144
esq,12,6,6,13,63,0,0,76
ess,12,5,7,13,0,0,0,13
est,12,6,6,13,31,0,0,44
est_uax,12,6,6,13,17,0,0,30
esx,12,6,6,13,60,0,0,73
et,12,5,7,13,0,0,0,13
et3,12,4,8,6,0,0,0,6
eta,12,6,6,13,34,0,0,47
etd,12,6,6,13,37,0,0,50
ete,12,6,6,13,47,0,0,60
etf,12,6,6,13,13,0,0,26
etff,12,6,6,13,15,0,0,28
eth,12,6,6,13,23,0,0,36
etl,12,6,6,13,95,0,0,108
etng,12,6,6,13,79,0,0,92
ett,12,6,6,13,152,0,0,165
etx,12,7,5,13,0,0,0,13
eu4,12,7,5,13,164,99,0,276
euc,12,6,6,13,95,0,0,108
euf,12,6,6,13,47,0,0,60
eui,12,7,5,13,75,31,0,119
eum,12,5,7,13,0,0,0,13
ev,12,5,7,13,0,0,0,13
ev3,12,7,5,13,62,54,0,129
ev3e,12,7,5,13,58,69,0,140
ev3p,12,7,5,13,80,64,0,157
ev3s,12,7,5,13,54,71,0,138
eva,12,4,8,6,0,0,0,6
evd,12,7,5,13,35,25,0,73
event,12,7,5,13,46,35,0,94
evo,12,6,6,13,22,0,0,35
evp,12,6,6,13,28,0,0,41
evr,12,6,6,13,34,0,0,47
evrc,12,6,6,13,34,0,0,47
evt,12,6,6,13,102,0,0,115
evtx,12,6,6,13,90,0,0,103
evx,12,6,6,13,28,0,0,41
evy,12,5,7,13,0,0,0,13
ewb,12,6,6,13,14,0,0,27
ewc2,12,7,5,13,128,42,0,183
ewd,12,5,7,13,0,0,0,13
ewem,12,7,5,13,184,19,0,216
ewl,12,6,6,13,84,0,0,97
ewnet,12,6,6,13,122,0,0,135
ewp,12,8,4,13,22,0,0,35
ewprj,12,6,6,13,104,0,0,117
ewriter,12,7,5,13,89,40,0,142
ews,12,6,6,13,24,0,0,37
eww,12,6,6,13,70,0,0,83
ex,12,6,6,13,54,0,0,67
ex01,12,6,6,13,91,0,0,104
ex4,12,7,5,13,103,48,0,164
ex5,12,6,6,13,87,0,0,100
ex_,12,6,6,13,51,0,0,64
example,12,7,5,13,32,32,0,77
exb,12,6,6,13,28,0,0,41
exc,12,6,6,13,22,0,0,35
exd,12,5,7,13,0,0,0,13
exe,12,7,5,13,221,229,0,463
exe1,12,6,6,13,41,0,0,54
exe4j,12,6,6,13,40,0,0,53
exi,12,7,5,13,82,8,0,103
exif,12,8,4,13,686,0,0,699
exl,12,5,7,13,0,0,0,13
exm,12,5,7,13,0,0,0,13
exml,12,7,5,13,132,65,0,210
exo,12,9,3,13,110,61,0,184
exopc,12,6,6,13,109,0,0,122
exp,12,10,2,13,70,8,83,174
exportedfavorites,12,6,6,13,23,0,0,36
exportedui,12,6,6,13,157,0,0,170
express,12,7,5,13,79,77,0,169
expressionmap,12,6,6,13,32,0,0,45
exr,12,8,4,13,132,77,81,303
exs,12,6,6,13,21,0,0,34
ext,12,5,7,13,0,0,0,13
extr,12,6,6,13,43,0,0,56
extra,12,6,6,13,24,0,0,37
exv,12,5,7,13,0,0,0,13
exw,12,6,6,13,46,0,0,59
exx,12,5,7,13,0,0,0,13
exz,12,7,5,13,83,44,0,140
eyb,12,7,5,13,109,82,0,204
eye,12,6,6,13,16,0,0,29
eyetv,12,6,6,13,145,0,0,158
eyetvp,12,6,6,13,83,0,0,96
eyetvsched,12,6,6,13,88,0,0,101
ez,12,4,8,6,0,0,0,6
ez2,12,4,8,6,0,0,0,6
ez3,12,3,9,6,0,0,0,6
ezc,12,6,6,13,14,0,0,27
ezd,12,7,5,13,47,54,0,114
ezdraw,12,5,7,13,0,0,0,13
ezlog,12,6,6,13,20,0,0,33
ezp,12,6,6,13,14,0,0,27
ezs,12,7,5,13,82,36,0,131
ezt,12,5,7,13,0,0,0,13
ezw,12,6,6,13,64,0,0,77
f,12,5,7,13,0,0,0,13
f04,12,5,7,13,0,0,0,13
f06,12,5,7,13,0,0,0,13
f2k,12,6,6,13,36,0,0,49
f2r,12,8,4,13,47,35,81,176
f32,12,7,5,13,92,26,0,131
f3d,12,10,2,13,118,173,109,413
f3f,12,5,7,13,0,0,0,13
f3r,12,8,4,13,43,35,81,172
f3z,12,6,6,13,184,0,0,197
f4a,12,6,6,13,15,0,0,28
f4f,12,7,5,13,105,44,0,162
f4m,12,6,6,13,175,0,0,188
f4p,12,5,7,13,0,0,0,13
f4v,12,9,3,13,376,68,0,457
f64,12,7,5,13,67,55,0,135
f77,12,7,5,13,102,40,0,155
f90,12,6,6,13,11,0,0,24
f95,12,6,6,13,48,0,0,61
fa,12,5,7,13,0,0,0,13
faa,12,8,4,13,84,99,77,273
fac,12,6,6,13,16,0,0,29
face,12,6,6,13,6,0,0,19
facefx,12,6,6,13,77,0,0,90
facefx_ingame,12,6,6,13,24,0,0,37
faces,12,7,5,13,73,11,0,97
fadein,12,6,6,13,71,0,0,84
fadein.template,12,6,6,13,46,0,0,59
fal,12,7,5,13,59,75,0,147
familyfile,12,6,6,13,18,0,0,31
familyx,12,8,4,13,108,55,24,200
familyxs,12,8,4,13,92,48,29,182
fan,12,7,5,13,102,53,0,168
fap,12,7,5,13,93,45,0,151
faq,12,6,6,13,4,0,0,17
far,12,6,6,13,23,0,0,36
farc,12,7,5,13,29,68,0,110
fas,12,6,6,13,17,0,0,30
fasta,12,8,4,13,118,132,77,340
fat,12,6,6,13,50,0,0,63
favoritemetadata,12,6,6,13,16,0,0,29
fax,12,6,6,13,96,0,0,109
fb!,12,6,6,13,100,0,0,113
fb2,12,6,6,13,79,0,0,92
fb2k-component,12,6,6,13,78,0,0,91
fba,12,7,5,13,129,35,0,177
fbc,12,6,6,13,33,0,0,46
fbf,12,5,7,13,0,0,0,13
fbk,12,6,6,13,25,0,0,38
fbl,12,5,7,13,0,0,0,13
fbm,12,5,7,13,0,0,0,13
fbmod,12,7,5,13,112,29,0,154
fbp,12,6,6,13,22,0,0,35
fbp7,12,6,6,13,36,0,0,49
fbq,12,6,6,13,41,0,0,54
fbr,12,8,4,13,130,34,67,244
fbrb,12,6,6,13,14,0,0,27
fbs,12,4,8,6,0,0,0,6
fbt,12,6,6,13,30,0,0,43
fbu,12,6,6,13,7,0,0,20
fbw,12,6,6,13,74,0,0,87
fbx,12,10,2,13,336,55,42,446
fbx-to-3ds,12,6,6,4,0,0,256,260
fbx-to-3ds.png,12,1,11,0,0,0,0,0
fbx-to-dae,12,6,6,4,0,0,253,257
fbx-to-dae.png,12,1,11,0,0,0,0,0
fbx-to-dwg,12,6,6,4,0,0,257,261
fbx-to-dwg.png,12,1,11,0,0,0,0,0
fbx-to-glb,12,6,6,4,0,0,238,242
fbx-to-gltf,12,6,6,4,0,0,255,259
fbx-to-gltf.png,12,1,11,0,0,0,0,0
fbx-to-obj,12,6,6,4,0,0,255,259
fbx-to-obj.png,12,1,11,0,0,0,0,0
fbx-to-ply,12,6,6,4,0,0,246,250
fbx-to-ply.png,12,1,11,0,0,0,0,0
fbx-to-stl,12,6,6,4,0,0,257,261
fbx-to-stl.png,12,1,11,0,0,0,0,0
fbx-to-usdz,12,6,6,4,0,0,259,263
fbx-to-usdz.png,12,1,11,0,0,0,0,0
fbx-to-xlsx,12,6,6,4,0,0,256,260
fbx-to-xlsx.png,12,1,11,0,0,0,0,0
fbz,12,6,6,13,48,0,0,61
fbz7,12,6,6,13,35,0,0,48
fc,12,6,6,13,29,0,0,42
fc1,12,6,6,13,43,0,0,56
fc2,12,6,6,13,15,0,0,28
fc2map,12,6,6,13,20,0,0,33
fcarch,12,6,6,13,52,0,0,65
fcc,12,6,6,13,13,0,0,26
fcd,12,5,7,13,0,0,0,13
fcdt,12,6,6,13,96,0,0,109
fce,12,6,6,13,18,0,0,31
fcf,12,5,7,13,0,0,0,13
fcgi,12,8,4,13,42,0,0,55
fcl,12,6,6,13,19,0,0,32
fcm,12,7,5,13,197,134,0,344
fcp,12,6,6,13,30,0,0,43
fcpbundle,12,6,6,13,12,0,0,25
fcpevent,12,6,6,13,71,0,0,84
fcpproject,12,6,6,13,41,0,0,54
fcproject,12,6,6,13,56,0,0,69
fcpxdest,12,6,6,13,112,0,0,125
fcpxml,12,6,6,13,99,0,0,112
fcs,12,6,6,13,95,0,0,108
fcstd,12,6,6,13,21,0,0,34
fcstd1,12,6,6,13,69,0,0,82
fct,12,6,6,13,59,0,0,72
fcw,12,6,6,13,9,0,0,22
fcx,12,7,5,13,103,27,0,143
fcz,12,6,6,13,25,0,0,38
fd,12,6,6,13,22,0,0,35
fd2,12,6,6,13,17,0,0,30
fda,12,5,7,13,0,0,0,13
fdb,12,9,3,13,34,179,0,226
fdc,12,5,7,13,0,0,0,13
fdd,12,7,5,13,64,42,0,119
fdf,12,6,6,13,11,0,0,24
fdi,12,7,5,13,102,21,0,136
fdir,12,7,5,13,47,35,0,95
fdm,12,6,6,13,73,0,0,86
fdmdownload,12,7,5,13,147,132,0,292
fdp,12,6,6,13,74,0,0,87
fdr,12,5,7,13,0,0,0,13
fds,12,6,6,13,22,0,0,35
fdt,12,6,6,13,17,0,0,30
fdx,12,6,6,13,21,0,0,34
fdxt,12,6,6,13,20,0,0,33
fe_launch,12,6,6,13,48,0,0,61
fe_tmp,12,7,5,13,174,24,0,211
fea,12,6,6,13,66,0,0,79
feature,12,5,7,13,0,0,0,13
feedback,12,6,6,13,17,0,0,30
fenn,12,7,5,13,63,29,0,105
fes,12,6,6,13,13,0,0,26
fetchmirror,12,6,6,13,58,0,0,71
fetchshortcuts,12,6,6,13,59,0,0,72
fev,12,6,6,13,75,0,0,88
fey,12,6,6,13,72,0,0,85
ff,12,6,6,13,30,0,0,43
ff7ccmodel,12,7,5,13,105,78,0,196
ffa,12,6,6,13,17,0,0,30
ffd,12,7,5,13,75,80,0,168
ffe,12,7,5,13,119,46,0,178
fff,12,7,5,13,79,47,0,139
ffil,12,6,6,13,27,0,0,40
ffindex,12,6,6,13,45,0,0,58
ffl,12,6,6,13,17,0,0,30
ffm,12,6,6,13,100,0,0,113
ffo,12,6,6,13,17,0,0,30
ffs,12,6,6,13,22,0,0,35
ffsd,12,7,5,13,95,8,0,116
fft,12,7,5,13,185,45,0,243
ffu,12,6,6,13,130,0,0,143
ffwp,12,7,5,13,102,38,0,153
ffx,12,6,6,13,13,0,0,26
fg,12,6,6,13,22,0,0,35
fg3,12,6,6,13,10,0,0,23
fg5,12,3,9,6,0,0,0,6
fgc,12,6,6,13,97,0,0,110
fgd,12,6,6,13,39,0,0,52
fgl,12,6,6,13,14,0,0,27
fgrom,12,7,5,13,63,72,0,148
fgs,12,6,6,13,59,0,0,72
fgsf,12,7,5,13,124,123,0,260
fh,12,6,6,13,29,0,0,42
fh10,12,5,7,13,0,0,0,13
fh11,12,6,6,13,23,0,0,36
fh3,12,6,6,13,47,0,0,60
fh4,12,6,6,13,48,0,0,61
fh5,12,6,6,13,19,0,0,32
fh6,12,6,6,13,20,0,0,33
fh7,12,5,7,13,0,0,0,13
fh8,12,5,7,13,0,0,0,13
fh9,12,6,6,13,11,0,0,24
fhc,12,5,7,13,0,0,0,13
fhd,12,6,6,13,23,0,0,36
fhf,12,6,6,13,35,0,0,48
fic,12,7,5,13,0,0,0,13
fid,12,5,7,13,0,0,0,13
fif,12,6,6,13,54,0,0,67
fig,12,8,4,13,112,39,71,235
fil,12,7,5,13,133,86,0,232
fila,12,6,6,13,10,0,0,23
file,12,7,5,13,134,68,0,215
filebolt,12,6,6,13,75,0,0,88
film,12,6,6,13,48,0,0,61
film_cpk,12,6,6,13,58,0,0,71
filters,12,6,6,13,30,0,0,43
fimpp,12,6,6,13,17,0,0,30
fingnet,12,6,6,13,55,0,0,68
firm,12,7,5,13,29,46,0,88
first-run,12,7,5,13,42,20,0,75
fit,12,7,5,13,113,56,0,182
fitnotes,12,7,5,13,37,46,0,96
fits,12,6,6,13,12,0,0,25
fj,12,7,5,13,56,70,0,139
fjm,12,7,5,13,61,25,0,99
fk,12,7,5,13,30,34,0,77
fkb,12,6,6,13,93,0,0,106
fkr,12,7,5,13,85,29,0,127
fky,12,6,6,13,37,0,0,50
fl,12,5,7,13,0,0,0,13
fl1,12,6,6,13,79,0,0,92
fl3,12,5,7,13,0,0,0,13
fla,12,8,4,13,141,18,53,225
flac,12,10,2,13,70,38,79,200
flam3,12,5,7,13,0,0,0,13
flame,12,6,6,13,27,0,0,40
flash,12,6,6,13,47,0,0,60
flask,12,7,5,13,77,17,0,107
flatpak,12,6,6,13,165,0,0,178
flatpakref,12,7,5,13,111,130,0,254
flatpakrepo,12,7,5,13,140,58,0,211
flb,12,6,6,13,26,0,0,39
flc,12,5,7,13,0,0,0,13
fld,12,6,6,13,10,0,0,23
flexolibrary,12,6,6,13,37,0,0,50
flexpack,12,7,5,13,155,40,0,208
flf,12,6,6,13,8,0,0,21
flg,12,6,6,13,29,0,0,42
flh,12,9,3,13,8,10,0,31
fli,12,6,6,13,25,0,0,38
flic,12,6,6,13,42,0,0,55
flif,12,8,4,13,143,0,0,156
flipanim,12,6,6,13,83,0,0,96
flipchart,12,6,6,13,109,0,0,122
flk,12,7,5,13,86,18,0,117
flka,12,6,6,13,57,0,0,70
flkb,12,6,6,13,59,0,0,72
fll,12,6,6,13,90,0,0,103
flm,12,6,6,13,45,0,0,58
flmpst,12,7,5,13,99,61,0,173
flo,12,6,6,13,19,0,0,32
flow,12,6,6,13,37,0,0,50
flowchart,12,6,6,13,104,0,0,117
flowmaplibrary,12,7,5,13,70,35,0,118
flp,12,9,3,13,82,99,0,194
flr,12,6,6,13,27,0,0,40
fls,12,6,6,13,36,0,0,49
flst,12,5,7,13,0,0,0,13
flt,12,6,6,13,38,0,0,51
fluid,12,7,5,13,96,34,0,143
flv,12,11,1,13,382,49,47,491
flw,12,6,6,13,13,0,0,26
flwa,12,6,6,13,25,0,0,38
flx,12,5,7,13,0,0,0,13
fly,12,4,8,6,0,0,0,6
fm,12,6,6,13,37,0,0,50
fm2,12,6,6,13,129,0,0,142
fm3,12,7,5,13,309,101,0,423
fm5,12,6,6,13,29,0,0,42
fmat,12,6,6,13,125,0,0,138
fmc,12,6,6,13,46,0,0,59
fme,12,6,6,13,57,0,0,70
fmelic,12,6,6,13,46,0,0,59
fmi,12,5,7,13,0,0,0,13
fml,12,5,7,13,0,0,0,13
fmod,12,5,7,13,0,0,0,13
fmp,12,8,4,13,29,0,0,42
fmp12,12,9,3,13,57,0,34,104
fmplugin,12,6,6,13,35,0,0,48
fmpsl,12,8,4,13,74,0,0,87
fms,12,8,4,13,104,28,88,233
fmt,12,6,6,13,67,0,0,80
fmv,12,6,6,13,32,0,0,45
fmw,12,7,5,13,167,31,0,211
fmx,12,6,6,13,51,0,0,64
fmz,12,5,7,13,0,0,0,13
fnbk,12,5,7,13,0,0,0,13
fnc,12,5,7,13,0,0,0,13
fnd,12,6,6,13,13,0,0,26
fnfc,12,7,5,13,74,56,0,143
fnlf,12,6,6,13,60,0,0,73
fnm,12,5,7,13,0,0,0,13
fnrecipes,12,5,7,13,0,0,0,13
fnt,12,7,5,13,0,0,0,13
fnta,12,5,7,13,0,0,0,13
fo,12,6,6,13,46,0,0,59
fob,12,6,6,13,8,0,0,21
fodg,12,5,7,4,0,0,0,4
fodp,12,5,7,13,0,0,0,13
fods,12,6,6,13,17,0,0,30
fodt,12,6,6,13,22,0,0,35
fol,12,6,6,13,27,0,0,40
folio,12,6,6,13,192,0,0,205
folx,12,6,6,13,40,0,0,53
fomod,12,6,6,13,89,0,0,102
fon,12,10,2,13,90,55,0,158
fonix,12,7,5,13,112,28,0,153
font,12,3,9,104,0,0,0,104
fop,12,6,6,13,19,0,0,32
for,12,7,5,13,183,62,0,258
forge,12,7,5,13,41,48,0,102
form,12,6,6,13,39,0,0,52
forth,12,6,6,13,71,0,0,84
fos,12,7,5,13,117,49,0,179
fot,12,8,4,13,66,0,0,79
fota,12,6,6,13,22,0,0,35
fountain,12,7,5,13,131,42,0,186
fox,12,6,6,13,17,0,0,30
fp,12,6,6,13,18,0,0,31
fp3,12,8,4,13,61,36,59,169
fp4,12,7,5,13,88,88,0,189
fp5,12,9,3,13,121,88,0,222
fp7,12,8,4,13,53,0,0,66
fp8,12,6,6,13,84,0,0,97
fpa,12,7,5,13,100,31,0,144
fpbf,12,6,6,13,122,0,0,135
fpc,12,7,5,13,84,106,0,203
fpd,12,6,6,13,27,0,0,40
fpdx,12,6,6,13,56,0,0,69
fpe,12,5,7,13,0,0,0,13
fpenc,12,6,6,13,35,0,0,48
fpf,12,6,6,13,26,0,0,39
fpfv,12,5,7,13,0,0,0,13
fpg,12,6,6,13,14,0,0,27
fpi,12,7,5,13,56,51,0,120
fpid,12,7,5,13,88,44,0,145
fpj,12,6,6,13,14,0,0,27
fpk,12,6,6,13,23,0,0,36
fpl,12,6,6,13,98,0,0,111
fpm,12,6,6,13,15,0,0,28
fpmb,12,5,7,13,0,0,0,13
fpmo,12,5,7,13,0,0,0,13
fpop,12,6,6,13,18,0,0,31
fpos,12,5,7,13,0,0,0,13
fpp,12,6,6,13,9,0,0,22
fppx,12,6,6,13,58,0,0,71
fpr,12,6,6,13,142,0,0,155
fprg,12,8,4,13,93,54,107,267
fps,12,5,7,13,0,0,0,13
fpsl,12,6,6,13,42,0,0,55
fpsx,12,6,6,13,68,0,0,81
fpt,12,9,3,13,15,14,0,42
fpt-alphafive,12,5,7,4,0,16,0,20
fpt-foxpro,12,5,7,4,0,10,0,14
fpx,12,6,6,13,15,0,0,28
fqc,12,5,7,13,0,0,0,13
fr3,12,6,6,13,33,0,0,46
frag,12,7,5,13,234,68,0,315
frame,12,3,9,6,0,0,0,6
frames,12,6,6,13,22,0,0,35
frameset,12,6,6,13,79,0,0,92
framework,12,6,6,13,16,0,0,29
frc,12,6,6,13,12,0,0,25
frd,12,6,6,13,64,0,0,77
frdoc,12,6,6,13,40,0,0,53
freakshow,12,7,5,13,109,57,0,179
freecellsave-ms,12,6,6,13,14,0,0,27
freeway,12,8,4,13,71,0,0,84
frf,12,6,6,13,13,0,0,26
frg,12,8,4,13,85,25,52,175
frj,12,6,6,13,37,0,0,50
frk,12,6,6,13,19,0,0,32
frl,12,7,5,13,61,14,0,88
frm,12,5,7,13,0,0,0,13
fro,12,7,5,13,42,21,0,76
frr,12,6,6,13,56,0,0,69
frs,12,5,7,13,0,0,0,13
frt,12,6,6,13,53,0,0,66
frw,12,6,6,13,53,0,0,66
frx,12,5,7,13,0,0,0,13
